	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TUBA1C	1070.15833075711	1.0684356555887	0.183168331074051	5.83308069317262	5.44132362786875e-09	1.93125766640645e-07
U3	386.199494884341	1.60181899430827	0.275286269184202	5.81873915853189	5.92931776258487e-09	2.09651726171397e-07
CLSTN1	621.272540254893	1.31055222950719	0.225576492729604	5.8097907882544	6.25509595790458e-09	2.19514041668786e-07
PLOD1	703.072672150884	1.23528488263503	0.213987061560726	5.77270828257285	7.80074272849693e-09	2.71721038535376e-07
RPS16	1483.17909911098	0.95321293142305	0.165300254210924	5.76655454024132	8.09085341411805e-09	2.80782579593652e-07
MYH9	2441.7321117193	0.831032565064226	0.144353246306305	5.75693714085824	8.56537869547924e-09	2.96153499544799e-07
RNA5SP298	496.766326554036	1.56145080885687	0.27127786635754	5.75590935531355	8.61766205382462e-09	2.96865784721826e-07
NUP188	764.788162527572	1.19160365074217	0.207701556721403	5.73709542456876	9.63139972690966e-09	3.30572217733127e-07
POLR2A	717.795690630642	1.21747287778027	0.212720241384483	5.72335227647537	1.04442384339504e-08	3.5716246031429e-07
PDIA6	1676.22175718179	0.935566083702424	0.163581309975806	5.71927247581521	1.06981121516647e-08	3.64513857676722e-07
SCARNA20	129.513307589185	2.78655211758379	0.487463413302565	5.71643336000315	1.08783102520438e-08	3.6931075022337e-07
RPL10	1723.90469938234	0.898937132025348	0.157670793330828	5.70135478508808	1.1885896438132e-08	4.02060828972192e-07
TRIM28	1408.18331464224	0.954003720494101	0.168017883095377	5.67798916947757	1.36287341629414e-08	4.59356975204174e-07
NCAPD2	1193.40485850804	1.07071782128272	0.188705875466925	5.67400362407047	1.39498178399345e-08	4.68493882294574e-07
UBR4	2330.01843425726	0.823270766335661	0.145927743882151	5.64163293719198	1.6844490893188e-08	5.59691062656636e-07
BMP7	764.352701795561	1.16183315659185	0.207853113221906	5.58968368855493	2.2748361231541e-08	7.47902262243997e-07
SNORA49	114.731978646241	2.89568279562663	0.51998537409493	5.56877739237716	2.56532975142987e-08	8.40459432548876e-07
WLS	948.884079975742	1.07101056153603	0.192447012542675	5.56522310939241	2.61817208449722e-08	8.5478301155885e-07
PCBP1	717.617312498041	1.18650316278502	0.214202314277291	5.53917060508068	3.03907477506392e-08	9.88754536192671e-07
FTL	1137.77500274696	0.992505152955481	0.179482714019043	5.52980914279118	3.20579381653145e-08	1.03938713013494e-06
IFITM3	864.027586606603	1.10151153809225	0.199700406905337	5.51582019867588	3.47157046633741e-08	1.12167638860626e-06
EIF4G1	2556.19774572483	0.807680111468708	0.146667815126576	5.50686672990711	3.65276571019546e-08	1.17616545376397e-06
SSR4	529.558680752813	1.3267134900228	0.241057184206652	5.50372930966224	3.7184033397459e-08	1.19319997580202e-06
PRDX1	779.823951563949	1.13735596432209	0.208558597778389	5.45341202154909	4.94123982123403e-08	1.55890293350043e-06
RNA5SP442	158.139971935674	2.31381378416648	0.424428021352271	5.45160467208181	4.99173263653159e-08	1.56954814779533e-06
H1-5	538.188597458405	1.29926379559746	0.239725956734746	5.4197877163343	5.96698466768323e-08	1.86992128214689e-06
SLC4A2	1460.751569326	0.906198060750714	0.167320881299536	5.41592928337765	6.09711971647721e-08	1.90433372477972e-06
GTF3C1	677.885204769007	1.18302263082475	0.220287899937594	5.37034776381222	7.85849490820694e-08	2.43821514204964e-06
APP	1463.53366473671	0.882103351399233	0.165362357839091	5.33436607294617	9.58789219651107e-08	2.94552622561668e-06
RNVU1-31	2394.1933453955	0.774122968047121	0.14524103550478	5.32991909178204	9.82565301667889e-08	2.99923512237153e-06
RPL13	1098.75171416965	0.975198165614955	0.182967473214328	5.32989907158311	9.82673620670287e-08	2.99923512237153e-06
ELAC2	611.742915002015	1.21495890604926	0.228063287878101	5.32728839153913	9.96898140732398e-08	3.03277129177356e-06
SERPINE1	1905.2535072494	0.811629913599507	0.152492598351977	5.32242169371486	1.02394866327293e-07	3.10498348701207e-06
HSP90AB1	2777.81630288973	0.744488243570978	0.140070791716896	5.31508556812972	1.06607218318612e-07	3.2222891472432e-06
ALDH18A1	395.160782593264	1.45797922414582	0.274691218979294	5.30770233414607	1.11015742185157e-07	3.34475081760424e-06
SNORA70	115.142282798716	2.67801677641462	0.504773548327719	5.30538255280355	1.124369425974e-07	3.37537385490859e-06
PHB2	898.800521709819	1.05205477677066	0.198318629964628	5.30487114074109	1.12752616498014e-07	3.37537385490859e-06
SND1	843.963305401197	1.05737250757488	0.199482921673374	5.30056657835693	1.15443856273303e-07	3.44493290853773e-06
NOTCH2	1615.88318403946	0.847300510625759	0.160443619063956	5.28098602841917	1.28490489846956e-07	3.79796810683273e-06
CST7	502.142933477239	1.29037620764155	0.244853981864808	5.26998253332066	1.36436741427089e-07	4.02016436217555e-06
LAMA5	2954.2997142155	0.722441318869824	0.137233793289485	5.26431064501647	1.4071634572922e-07	4.13326695762629e-06
NOL6	535.863156453433	1.26879199415403	0.241114548855184	5.26219591550273	1.42344966574694e-07	4.16803855251525e-06
RPL8	1132.72699985599	0.947856218030224	0.180182071528643	5.26054679019243	1.43627648326656e-07	4.19249552903666e-06
HLA-C	357.205069229294	1.49286552407657	0.284355592248634	5.2499953043696	1.52103087532341e-07	4.39878373511738e-06
CCT4	1068.26314353308	0.959076832827835	0.182779062854081	5.24719198059079	1.54434947137977e-07	4.45247832210105e-06
MIR663B	232.61690331086	1.89762587429388	0.361986164087287	5.2422607893828	1.58620962184644e-07	4.55913624438686e-06
KRT5	2304.55602508061	0.771317851370073	0.147207906414937	5.23964962313879	1.6088176040512e-07	4.60997582567578e-06
NCLN	881.916661053885	1.05138755409181	0.201117706361406	5.22772247711735	1.71610840018543e-07	4.87692259820854e-06
TMBIM6	2362.04596825028	0.755155410851403	0.144696475564564	5.21889291294073	1.79995791411916e-07	5.09534914057297e-06
TM9SF4	991.869125358179	0.978599201690113	0.188022968178261	5.20467904092612	1.94332184692448e-07	5.48461617641037e-06
MCM7	1925.62428788759	0.80139861727651	0.154274163132597	5.1946392124501	2.05117236318383e-07	5.7716171300398e-06
CLPTM1	478.114595620295	1.32353101588131	0.25520378498432	5.1861731437981	2.14659252252902e-07	6.02202752577753e-06
ADGRE5	804.614381731309	1.04883584465203	0.202995459225828	5.16679461034261	2.38142705595122e-07	6.6410629506735e-06
U8	86.2331464570109	3.04475112750731	0.593076157428456	5.13382824342353	2.83907206632546e-07	7.87044534363004e-06
HUWE1	3932.13218384102	0.674601572493588	0.131447844910648	5.1320854514743	2.86549342973727e-07	7.92025765092573e-06
RN7SL674P	496.929574392277	1.24448397994073	0.244354390129234	5.09294708919513	3.52540108125448e-07	9.68709915875498e-06
IGFBP7	472.213369149266	1.29682198707674	0.254618705259179	5.0931921351053	3.52084567085181e-07	9.68709915875498e-06
TM9SF2	546.740843772972	1.20565840089884	0.23679245460482	5.09162508117477	3.55007555198361e-07	9.72637658540538e-06
CD63	1169.21712903781	0.904126396355528	0.177986542575821	5.07974582387528	3.77940188523574e-07	1.03244885319705e-05
CTSA	1491.208626562	0.837631074572635	0.164939716612916	5.07840738285252	3.80611893951708e-07	1.03672483904869e-05
POR	613.840439212823	1.14537217330634	0.22557129196511	5.07765045510977	3.8213088064563e-07	1.03784531931871e-05
PDIA4	912.702820504377	0.987555276857537	0.194558559406974	5.07587679446057	3.85713175356917e-07	1.04454695176136e-05
ECE1	567.774133243221	1.19123318326128	0.23501427332452	5.06876951093248	4.00395733609604e-07	1.08118386856542e-05
NPC2	660.863888966046	1.10431356725337	0.218401393826759	5.05634853287307	4.27359997331461e-07	1.14738199856613e-05
SCARNA14	178.336422013902	2.10266863956657	0.416786402226207	5.04495498973925	4.53628141678852e-07	1.21096743234497e-05
RPL10A	894.320609399372	0.990721513601049	0.196513676582676	5.04148887156076	4.61923723006469e-07	1.22960945584393e-05
RPS3	1855.36843569458	0.787111578878797	0.156428134312144	5.03177757850233	4.85952863389022e-07	1.28264178308595e-05
EPHX1	523.551644598067	1.20604547148129	0.239806399271562	5.02924640520347	4.92411273621635e-07	1.29603753759402e-05
S100A4	1147.27447198828	0.894578682111726	0.178277163629492	5.01790955105669	5.22367583641798e-07	1.36309371832818e-05
DAG1	821.0311063141	1.00874922204783	0.201049496073606	5.01741731139936	5.23707298397167e-07	1.36309371832818e-05
S100A6	537.889266577945	1.19694294155871	0.23862831874707	5.01592999457617	5.27775446438947e-07	1.36987698978752e-05
SNORA24B	52.2296075778237	5.27956641781469	1.05489138410183	5.00484362407592	5.59073976171549e-07	1.44393514109482e-05
HM13	1317.08684498774	0.857474462494376	0.171332648869461	5.00473475518196	5.59390027980172e-07	1.44393514109482e-05
TIMP1	335.044861335074	1.4855009612405	0.297079338594558	5.00035097785059	5.72260447716023e-07	1.47309900964262e-05
NRP1	1032.87505517966	0.925695568323412	0.185636517684391	4.9866027432018	6.14502344585451e-07	1.57319316086494e-05
RNA5SP357	73.5359305740033	3.34897129878622	0.673783233553922	4.97039868612018	6.68153680953471e-07	1.70001294065108e-05
RNA5-8SP2	80.7339766670349	3.25322231746328	0.654570107287259	4.9700135726418	6.69482150587246e-07	1.70001294065108e-05
SNORA58	97.8890608803017	2.89848906167562	0.584329282472741	4.96036934758757	7.03592711769398e-07	1.78180100250791e-05
RPS18	570.12440107018	1.15563427703903	0.23303181217854	4.95912667989566	7.08107828213486e-07	1.78840171168743e-05
SLC7A1	1913.91604775084	0.760934091266688	0.153572024160503	4.95490044769752	7.23673311838628e-07	1.82280078815267e-05
GLB1	256.036513273348	1.63733578970273	0.331280402139941	4.94244687921828	7.71481297237589e-07	1.9328288115284e-05
KLK6	498.8975132175	1.20785150286969	0.244869798580736	4.932627501923	8.11307859524533e-07	2.02718790499863e-05
PLTP	363.193192348086	1.38407601273775	0.280892987520495	4.9274139057557	8.33251193245359e-07	2.07647970231623e-05
CDC20	486.383780637299	1.2258116103105	0.248984164634267	4.92325129235066	8.51180354206801e-07	2.11553313499144e-05
DHCR7	749.310609866792	1.05254352748706	0.214106178152935	4.91598858364205	8.83355455177891e-07	2.18969328439599e-05
TMEM109	656.674739958456	1.08093285881088	0.22039772111056	4.90446477107014	9.36824325320997e-07	2.31610657737671e-05
LSR	439.098395181486	1.28687830834324	0.263290367484809	4.88767713242485	1.0203268087299e-06	2.50930766346436e-05
RPS21	1186.05915204046	0.869076481833784	0.177904365656442	4.88507675810547	1.03388568256847e-06	2.53599708001743e-05
HSPG2	910.443201273792	0.947617953447432	0.194284532837431	4.87747500847307	1.0745245720715e-06	2.62195188549738e-05
SNORA80C	52.9747234764952	5.87627676731615	1.20633020754874	4.87120087895065	1.10921993669096e-06	2.69525028168569e-05
SLCO4A1	1032.23773284457	0.905936129379231	0.18616925646056	4.86619620555424	1.13766578746378e-06	2.75450346990584e-05
RPL7A	384.829616257786	1.34766409582427	0.276989125491786	4.86540434911128	1.14223042205831e-06	2.758427591414e-05
RN7SL5P	379.693157340236	1.34367950253093	0.276206349545189	4.864766884409	1.14591786846396e-06	2.76021861889647e-05
INTS1	983.566839422627	0.939236271138755	0.193317607047779	4.85851384921509	1.18270137420947e-06	2.83424856172448e-05
LAMB2	523.377667934449	1.17269486371066	0.241498631904075	4.85590686151986	1.19837022632443e-06	2.86447168894386e-05
LRP2	444.0755197763	1.25118391572296	0.259223938674784	4.82665266996297	1.38846963336526e-06	3.29366087712215e-05
CABIN1	416.08544896417	1.29164997501761	0.267770894432713	4.82371311398143	1.40910055087534e-06	3.33415963679342e-05
SNORA36C	53.1145000731937	4.23989738249085	0.881418815459181	4.81030959190728	1.50696699480097e-06	3.54780923147867e-05
ANXA6	1035.6644569601	0.894003719693063	0.186656285236424	4.78957201232573	1.67137410369208e-06	3.9151938378987e-05
TMEM45B	525.868057393535	1.14950075490661	0.240172774421912	4.78614096736578	1.70018662162083e-06	3.97275527296437e-05
SNORA47	71.0440388290205	7.39022489463054	1.54788631145342	4.77439773189242	1.80245848547737e-06	4.20125273853806e-05
PLXNA1	1025.47495170084	0.895389678865797	0.187721611889669	4.76977408116467	1.84432646168403e-06	4.28817343572689e-05
MT1E	713.874213853407	1.00318265530472	0.211148444444549	4.75107765034081	2.02335408382632e-06	4.6927791498645e-05
ENSG00000201882	248.745736120982	1.58236926481025	0.333407910735475	4.74604595109832	2.07431607574664e-06	4.78727626348425e-05
EIF3D	608.7099622209	1.06733332073893	0.22660490657397	4.71010684135618	2.47586967742568e-06	5.67210241503144e-05
LAMP1	1020.49831710212	0.877357561116108	0.186485047496779	4.70470728293249	2.54230450711228e-06	5.79595942375719e-05
CPT1A	498.044327175415	1.15779466497933	0.246193723382902	4.70277897043956	2.56644204076176e-06	5.83678687425673e-05
MIR4485	138.621779145642	2.16577149500329	0.461025855766118	4.69772241169484	2.63078641840985e-06	5.96863649891049e-05
CCT2	659.687732900165	1.02705372377474	0.218746214897572	4.6951839795521	2.66366873991805e-06	6.02864156836525e-05
TUBA4A	374.124538780209	1.30627270757884	0.278429041643935	4.69158209885787	2.71100442819165e-06	6.1209907210014e-05
STRA6	369.774333725875	1.30554101049589	0.2785831204888	4.68636078239483	2.78105840377913e-06	6.2640666450506e-05
ADCY3	719.818291605159	1.00267673727939	0.214399745768748	4.67666943206583	2.91571704310476e-06	6.55162318798359e-05
CTSC	743.571480965753	0.974961837352327	0.209019388522081	4.66445646141258	3.09433835585371e-06	6.90332152246411e-05
SNORD111	166.271425849169	1.91832245428599	0.412814811426376	4.64693223495959	3.36907778180104e-06	7.48063005106061e-05
NFE2L3	534.79215979679	1.10884140576364	0.239105160272526	4.63746330066573	3.52711211117302e-06	7.81301193420595e-05
UBA1	1373.25350519729	0.789119932157976	0.170216949322945	4.63596566203764	3.55274945803091e-06	7.8512411372051e-05
ABCC1	243.199548732228	1.5816072600574	0.341441749133332	4.63214373775888	3.61898745161306e-06	7.9788029227328e-05
RNA5SP202	1436.21095186334	1.66585012690689	0.360656259597738	4.61894139523577	3.85702765591051e-06	8.48365003189705e-05
NQO1	370.608149887737	1.29990925543014	0.281599697750311	4.61615998104781	3.90905649049848e-06	8.57795300139831e-05
SCARB1	1602.50946640957	0.743853486972783	0.161350490863145	4.61017182528255	4.02336295895248e-06	8.80815675826747e-05
ANKRD30BL	100.241044379112	2.49301671520238	0.541340774119931	4.60526314363688	4.11944618078324e-06	8.9765606311486e-05
TRPC4AP	428.459750822011	1.21783846867388	0.265451261220716	4.58780441680131	4.4793198510321e-06	9.69312401943897e-05
DSP	1599.05274728434	0.735668715632806	0.160755720051844	4.57631439425951	4.73239185505714e-06	0.000102171685902962
TUBB	252.262851309269	1.52438695808776	0.333496687292907	4.57092084020884	4.85585699390194e-06	0.000104356376222159
ATP5F1A	449.485533482973	1.16588090278202	0.255357265869188	4.56568525204708	4.97865302903856e-06	0.000106506801100665
BAMBI	506.422559826284	1.11716082829806	0.244764320506989	4.56423070970492	5.01329242272555e-06	0.000106755790647287
SCARNA21	218.84566114871	1.61433134670823	0.353728104287933	4.56376331747215	5.02447211050733e-06	0.000106755790647287
PLP2	482.633653518966	1.141334640834	0.250036106633142	4.56467930253207	5.00258480983334e-06	0.000106755790647287
CCDC3	652.531189358879	1.00007028054378	0.219299490389983	4.56029459423432	5.10819074809769e-06	0.000108289021062614
RNU4ATAC	5966.00752803528	0.586296252650451	0.129498096348598	4.52745074392592	5.96995105208033e-06	0.000125422514255589
PNPLA6	346.629256663146	1.30215129056771	0.288137237627046	4.51920515824881	6.20722240741463e-06	0.00012982516508365
RNF213	1061.48334572461	0.829908929185077	0.183773289928265	4.51593879343962	6.30368711743617e-06	0.000131549105323779
SSR2	352.778421170986	1.30263270491658	0.289434631169873	4.50061106941983	6.77583873316229e-06	0.00014000648060441
OGDH	436.405381692638	1.16896886178633	0.259749748756524	4.50036570731031	6.78366512213469e-06	0.00014000648060441
GPC1	934.433207818329	0.862529038399346	0.192313259410329	4.48502116309625	7.29066980481812e-06	0.000150139727628892
H3C2	421.231886293581	1.17914726176093	0.263135762902077	4.48113646262419	7.4246616947175e-06	0.000152563772104173
SEC16A	853.168496751573	0.893484352587488	0.199658332803284	4.47506668037644	7.6387469537596e-06	0.000156619385025662
SNORA22B	61.0917994911551	3.1964421392797	0.714803631302347	4.47177658213054	7.75724478526839e-06	0.000158371107874956
PPT1	399.870636769848	1.20303949652072	0.26934787649903	4.46648962730935	7.95135155761813e-06	0.000161264424447796
DPAGT1	682.505798497736	0.962852437739847	0.216039227496843	4.45684077329854	8.31763355399333e-06	0.000168328782723364
HLA-A	173.03175096922	1.84260849109431	0.413828407842491	4.45259062977529	8.48404114567768e-06	0.000171326434342672
URB1	1049.24493957371	0.822854766779194	0.184863898746007	4.45113822850697	8.54163354746052e-06	0.00017211850825743
AHCY	838.409766082384	0.896778604667824	0.202087022816922	4.4375863039966	9.09732505002611e-06	0.000182922608838508
PGK1	864.554523986817	0.87053749569256	0.196580163455648	4.4284096644826	9.49304634209082e-06	0.000190063769712374
MRC2	553.772777680447	1.03509570369193	0.234296462860326	4.41788873402241	9.96697038127765e-06	0.000198703218026748
LDHA	461.184599486014	1.12103893295163	0.253783307450471	4.41730760077835	9.99379600309747e-06	0.000198815007535081
DDB1	1434.87530211366	0.745795112945238	0.169019497639248	4.4124797633528	1.0219334910135e-05	0.000202871118872807
SLC39A14	1010.82482311378	0.840125687096962	0.190880085317438	4.40132707243825	1.07590798042825e-05	0.000212392849472523
SLC25A5	713.034558540836	0.951915308919484	0.216286982365117	4.40116783039925	1.07669800959924e-05	0.000212392849472523
CTNNB1	1679.56613867174	0.723758848751344	0.164489379519606	4.40003391626314	1.08233960308059e-05	0.000213057186572797
GJB1	233.248166248534	1.50819748671794	0.343634961517545	4.3889523931369	1.13897996839263e-05	0.000223736735929538
PRDX4	315.036768305722	1.31594360110837	0.300038936560875	4.38590942959623	1.15502177202097e-05	0.000226413263678587
ABCB1	512.615665437054	1.07503017097397	0.245676372241071	4.37579797018123	1.20989038188423e-05	0.000235751203990227
GALNT6	867.211336803723	0.864237386199226	0.197539699157594	4.37500608680056	1.21429089867426e-05	0.000236056135281698
ITGA3	1058.57630830537	0.805306912805962	0.184414445080214	4.36683206923233	1.26061573578015e-05	0.000244554232800414
PIGT	765.346369722238	0.92093830075735	0.210949210624246	4.36568735209811	1.26723630088954e-05	0.000245330664035847
H3C8	293.811636529229	1.34442159888349	0.307988637672091	4.36516622510883	1.27026125907325e-05	0.000245409237062194
SCD	2979.75703053554	0.59766270119747	0.136965778438093	4.36359146067721	1.27944413400407e-05	0.000246674722955106
H2AC8	290.222692319514	1.37274653251759	0.315505931646294	4.35093731948135	1.3555680248081e-05	0.000260280171976474
LAMC1	766.516714509034	0.897828092776139	0.206696522623781	4.34370197127275	1.4010155147569e-05	0.000268456347101679
LGMN	259.609829517123	1.41714777951768	0.32654577284243	4.33981358013629	1.42603639157365e-05	0.000272693081409083
DDR1	163.410275786765	1.78173992777375	0.410740299911429	4.33787463309045	1.43867173447833e-05	0.000274548964400446
CCT3	890.499526163611	0.84573650535816	0.195030094223208	4.33644104376133	1.44808243974667e-05	0.000275783180089966
PCNA	538.589610874377	1.0266766890522	0.23707573427899	4.3305852966125	1.48713525290945e-05	0.000282646193098611
PTBP1	2023.64632230476	0.653539851610173	0.152164340182487	4.29496063812584	1.74724334474902e-05	0.00033007399476408
CPD	561.093774888972	1.01065428264693	0.235624513552854	4.28925780008124	1.79271189574629e-05	0.000337982101874099
TGM2	714.057809284224	0.924889001274082	0.216241033930074	4.27712069473902	1.8932616656901e-05	0.000354797236150325
PRELID1	378.396053991948	1.17939577899407	0.276227233836101	4.26965785601672	1.95773051093119e-05	0.000365417029629986
PTDSS1	452.133536501155	1.09572941663603	0.257233253639094	4.25967250009354	2.0472664937317e-05	0.000381369523782625
UQCRC1	453.10524853435	1.08564652921869	0.255099880505881	4.25577043417573	2.08330381373828e-05	0.000387312633625549
SORL1	469.260210724129	1.06682682555963	0.250767799162194	4.25424168941887	2.09758644873304e-05	0.000389195743061952
CLDN4	461.184867068148	1.09721824115318	0.258157164128985	4.25019481777762	2.13584663676425e-05	0.00039531645557983
PGRMC1	463.985533561368	1.07380826572192	0.25269515326254	4.24942169193993	2.14323115725244e-05	0.00039531645557983
TMX2	378.650830188375	1.18103282549443	0.278369157754944	4.24268563018798	2.20860720213341e-05	0.000406574646050886
ATIC	516.854832122596	1.03222687841933	0.243378507340631	4.24124089550205	2.22287400163862e-05	0.000407599401083247
FUCA1	238.45205737538	1.44405489291243	0.340609259671292	4.2396231221254	2.23895365808729e-05	0.000409746011255427
AUP1	738.537445224403	0.889169039378489	0.210089558243133	4.23233332876767	2.31279295474049e-05	0.00042079359195958
EEF1D	129.932536929937	1.98277167228466	0.468776114552983	4.22967726112796	2.34026812990058e-05	0.000424967294131171
PIGO	1087.24252988905	0.778318979016312	0.184122122819597	4.22718881955815	2.36629090495273e-05	0.000428033702305156
CKAP4	533.29072335544	1.00514360335706	0.237824221423207	4.22641393438395	2.37445029299355e-05	0.000428682066384384
SLC38A5	974.287599539239	0.802965503833521	0.190362802983581	4.21807985199072	2.46391568030837e-05	0.000443126486074654
TMEM43	345.276208478834	1.22677656756464	0.291052636387114	4.21496462905414	2.49817339250784e-05	0.000444172384967714
IQGAP1	1059.19599601735	0.777761073883129	0.18452153774368	4.2150151326157	2.49761441562045e-05	0.000444172384967714
FAM234A	333.068030451734	1.23221805672408	0.29232786456828	4.21519193370042	2.49565850623702e-05	0.000444172384967714
UBA52	580.023207451199	0.973134318121899	0.230846116907649	4.21551088299746	2.49213372877405e-05	0.000444172384967714
HADHA	383.207865797654	1.17936003039194	0.281070051399093	4.19596475868344	2.71712496752992e-05	0.000479462541351326
MCM2	439.264820217126	1.0919544720431	0.260439351896916	4.1927399376854	2.75605332371848e-05	0.000485417662466958
RPL35A	659.47221363873	0.914032839012235	0.2181882420307	4.18919383787706	2.79947198872349e-05	0.000492139822407864
RHBDD2	188.156061837115	1.59824468855292	0.381948214975849	4.18445387591085	2.85852477304348e-05	0.000499708528421967
LAMB1	779.686061902655	0.863737511169912	0.20674401384598	4.17781146405224	2.94327465383143e-05	0.000512611217591088
MCM6	603.079464957783	0.940347750490953	0.226047024175257	4.15996518388975	3.18296110770492e-05	0.000549251299801014
GNB2	488.390770525981	1.049148521721	0.252325178074767	4.15792244644776	3.21155007568876e-05	0.000553165886198596
CCNB1	552.178352346267	0.972539434365536	0.234514593365256	4.14703162140025	3.36813559696569e-05	0.000576954854544215
SCARNA8	243.880090163314	1.38379597310054	0.333656600847366	4.14736579341215	3.36322494745908e-05	0.000576954854544215
TGFB1	506.196871428585	1.01481605439909	0.24467154678819	4.14766681177525	3.35880731272762e-05	0.000576954854544215
LRP10	379.980329185242	1.14855575912237	0.277023119189604	4.1460646406781	3.3823837505071e-05	0.000578338243471743
GEMIN5	509.564747275303	1.007815860867	0.243355041779846	4.14133955678935	3.45283358777386e-05	0.000589308756237542
ALG1	300.575153063748	1.26242269085127	0.305476142030633	4.13263923807405	3.58621382272391e-05	0.000610960427616782
RPL13A	1291.14608128402	0.709163430409434	0.171788259796903	4.12812511895657	3.6573310315398e-05	0.000621945404093066
C1QBP	695.488214334435	0.883088364539501	0.214070679151754	4.12521868029149	3.7038266357938e-05	0.000628711151764273
XRCC6	540.913519703165	0.986656634454605	0.239289466234808	4.12327650681634	3.73520865888655e-05	0.000631749190140197
TSPO	277.178860156408	1.31478144129678	0.318839683738436	4.1236442900733	3.72924663570322e-05	0.000631749190140197
FAM83D	466.81959901376	1.03717249651666	0.251773934366005	4.11945938378562	3.79762355411629e-05	0.000638846188547031
GPRC5C	449.052441116754	1.06938146548291	0.260181848354663	4.11013094205252	3.95434817279417e-05	0.000664018680628699
ATP1B3	856.121582294804	0.819276832404194	0.199840130479643	4.09966121638242	4.13755366219351e-05	0.000692301389549163
ABHD6	499.106530858284	1.00455995285147	0.245393463269099	4.09367038334623	4.24597802898148e-05	0.000707914842198514
SLC25A3	757.522351117516	0.846878384337442	0.207057711120171	4.09005962519279	4.31262308216859e-05	0.000717749170158431
GLB1L2	618.273311642723	0.918265475069732	0.225408614476781	4.07378163962905	4.62558534369248e-05	0.000765755029512342
EFNB1	827.479283124791	0.821391131893973	0.201863670589183	4.06903891867499	4.72074621981217e-05	0.000778756902810564
DHX9	903.563433619465	0.792192438348145	0.195460347148232	4.05295728727712	5.05742387416959e-05	0.000829913514903136
GNS	518.825843470788	0.970761926240261	0.239719088726348	4.04958124694207	5.13093623883484e-05	0.000840504764997944
ATP6AP1	590.698478849896	0.927185700239242	0.229444560214103	4.04100101294209	5.32235285040464e-05	0.000868823104674068
RPS4X	1042.40815912347	0.745817909357952	0.184760382969008	4.03667657196325	5.42137262033181e-05	0.000883448025261028
SEZ6L2	108.979558324739	2.00182907975058	0.497051913204553	4.02740443517168	5.63959776730228e-05	0.000917413734021222
CLUH	1637.86192425805	0.650615225592216	0.161690599544184	4.02382839463976	5.7259646798715e-05	0.000929849030336152
QARS1	422.10399180356	1.05316817218124	0.26260040199021	4.01053526270117	6.05812513445429e-05	0.000980390889634485
RPL28	972.92299701864	0.763415988083596	0.190530043049481	4.00680111054893	6.15466474001063e-05	0.000994296700239649
FYCO1	330.079179106423	1.18188217596972	0.295323580079104	4.00199054763304	6.28118086106598e-05	0.00100951397372536
VARS1	165.353427091257	1.63427577050105	0.408515344237491	4.00052481150123	6.32021597280616e-05	0.0010140483504314
CD81	1518.57660229872	0.658985266373697	0.164775750850477	3.99928547114728	6.35340083347301e-05	0.00101763018478021
TMEM147	279.571941543385	1.2717113009919	0.318116439048665	3.99762836776051	6.39802957539775e-05	0.00102302964371121
H2AC11	291.918798544866	1.23676684321982	0.309414990461254	3.99711352503037	6.4119555146298e-05	0.00102350976443068
ATP5MC3	568.359884096079	0.921591908421239	0.230885567955323	3.99155268379343	6.56421014280057e-05	0.00104603144622519
MDH2	646.535461622817	0.910307033666899	0.228579632269278	3.98245033745838	6.82083805736246e-05	0.00108140867339232
UPF1	547.552056457124	0.973989665582884	0.244601233685965	3.98194911327943	6.83524161344792e-05	0.00108186172158796
RNU1-1	1432.69665733631	0.660993100482313	0.166445554153652	3.97122713095794	7.15033673834792e-05	0.00112177298297062
HK1	298.042890346598	1.24743963606652	0.314091986338804	3.97157422132042	7.13992480694404e-05	0.00112177298297062
IPO5	653.227016492587	0.871970929523545	0.219580742947355	3.97107195202723	7.15499640238492e-05	0.00112177298297062
ACLY	802.641015626018	0.807019129583325	0.203462795357991	3.96642112462566	7.29599049646462e-05	0.00114129267031508
OS9	619.018499307338	0.8886560975534	0.224140468942824	3.96472846579118	7.34795416069612e-05	0.00114559618112683
SNORA37	66.4923043244233	2.55702165880451	0.647430640991532	3.94949126116192	7.83174699519635e-05	0.00121899450739186
TNFRSF1A	653.713504605481	0.881002209957033	0.223449428300492	3.94273646908719	8.05571577960165e-05	0.00125177540389498
IGFBP3	650.980862511781	0.856396170641671	0.217616158983002	3.93535192719105	8.30748714098259e-05	0.00128450750018163
MYDGF	225.671799288358	1.37166260367236	0.348675392766904	3.93392430933417	8.35701097267879e-05	0.00129003612543658
DNAAF5	439.732319491457	1.0202904643195	0.259608079916869	3.93011829464711	8.49040798123033e-05	0.00130847241421263
TALDO1	271.123139218413	1.25679065850016	0.320209928904888	3.92489596683763	8.67672276267612e-05	0.0013349900211211
GSTP1	529.298582227573	0.937994733303077	0.239214236857212	3.92114928286217	8.81276432537573e-05	0.0013514828433514
FRAS1	700.709582207639	0.83765411886748	0.213719829237086	3.91940290172255	8.87686143972486e-05	0.00135908809951343
COX6A1	195.81433501391	1.45083503546872	0.370389383995108	3.91705350682481	8.96378586685559e-05	0.00137015780705444
TRAP1	738.411778014346	0.825797866336731	0.211065767563112	3.91251445400687	9.1340069299379e-05	0.00139163650298403
